HT,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT,REB,AST,STL,BLK,TO,DD2,TD3
198,small-forward,77,21.6,8.6,3.3,6.6,49.8,0.1,0.2,25.0,1.9,2.5,76.3,2.9,0.7,0.6,0.2,0.8,0,0
198,small-forward,42,20.4,8.5,3.1,7.5,40.8,1.1,3.1,34.6,1.3,1.6,79.7,2.4,1.7,0.5,0.2,1.6,0,0
,small-forward,76,21.4,8.5,3.2,7.3,44.1,0.9,2.4,37.7,1.2,1.8,64.3,3.1,0.9,0.5,0.7,1.2,1,0
,small-forward,75,19.7,8.5,3.1,7.8,39.9,1.3,3.3,38.6,0.9,1.3,71.7,3.0,1.0,0.4,0.3,0.9,0,0
198,small-forward,82,24.3,8.2,2.7,6.0,45.9,1.5,3.2,45.8,1.3,1.7,75.4,3.4,1.4,1.0,0.2,0.8,2,0
203,small-forward,67,32.4,8.0,2.7,6.7,39.8,1.5,4.2,36.2,1.1,1.6,72.6,4.7,2.4,0.8,1.1,1.0,4,0
,small-forward,45,23.0,7.8,3.1,7.3,42.1,1.3,4.0,33.5,0.3,0.4,77.8,2.4,0.9,0.6,0.2,0.6,0,0
198,small-forward,80,16.5,7.4,2.8,6.2,45.1,0.1,0.7,19.6,1.7,2.2,77.7,2.5,0.7,0.4,0.3,1.2,0,0
198,small-forward,11,16.5,7.4,2.5,5.4,47.5,0.6,0.8,77.8,1.6,2.6,62.1,3.0,0.6,0.6,0.1,0.9,1,0
206,small-forward,72,20.8,7.1,2.7,5.8,46.3,0.8,2.2,38.9,0.8,1.0,88.4,3.3,1.3,0.7,0.4,0.7,0,0
201,small-forward,67,20.8,6.5,2.4,6.0,40.6,0.9,2.6,33.5,0.8,1.1,68.8,2.8,1.1,0.4,0.2,0.9,0,0
,small-forward,41,21.7,6.2,2.5,6.7,37.7,0.7,2.6,27.8,0.5,0.7,74.1,4.3,1.1,0.7,0.2,1.1,1,0
203,small-forward,45,16.9,5.4,2.0,4.6,43.2,1.1,2.7,39.0,0.4,0.5,69.6,2.5,0.7,0.9,0.2,0.3,0,0
,small-forward,23,17.2,5.3,1.8,5.1,35.9,0.9,2.7,31.7,0.8,0.9,90.0,2.7,0.7,0.7,0.1,0.8,0,0
,small-forward,77,22.5,5.2,1.6,4.5,36.5,1.1,3.1,33.5,0.9,1.0,82.5,4.3,1.5,0.5,0.2,0.7,0,0
211,small-forward,69,13.3,5.1,2.0,4.3,46.4,0.4,1.4,30.5,0.7,0.8,82.1,2.5,0.5,0.4,0.4,0.7,1,0
196,small-forward,27,12.4,5.0,1.6,3.7,43.6,0.5,1.4,35.1,1.3,1.9,70.0,1.1,0.8,0.5,0.2,1.0,0,0
211,power-forward,82,39.5,30.1,9.7,20.3,47.6,1.6,4.3,36.5,9.2,10.2,90.0,7.6,2.8,1.4,1.0,3.3,25,0
201,power-forward,69,38.2,28.2,10.0,21.8,45.8,0.9,2.7,31.6,7.4,8.9,83.0,6.6,3.2,1.3,0.4,3.0,10,0
213,power-forward,81,37.5,25.0,8.9,18.5,48.1,0.6,1.5,42.1,6.6,7.2,91.5,7.7,2.7,0.9,1.0,1.8,19,1
211,power-forward,70,36.1,24.0,8.6,16.5,51.8,0.1,0.3,36.4,6.7,8.4,79.7,10.8,2.4,0.6,1.0,2.4,49,0
206,power-forward,81,37.7,20.8,8.0,16.5,48.8,0.2,0.6,28.8,4.5,5.7,77.8,11.7,1.8,1.0,0.4,2.1,57,0
206,power-forward,81,37.3,20.2,8.5,15.5,54.5,0.0,0.1,0.0,3.3,4.1,81.2,11.7,3.6,1.0,0.5,2.3,53,1
206,power-forward,78,34.3,19.5,7.9,14.1,56.2,0.0,0.0,0.0,3.7,4.9,74.2,11.2,3.2,1.1,0.5,2.7,55,0
,power-forward,81,36.4,19.0,7.6,15.1,50.5,0.1,0.3,25.9,3.7,4.2,86.6,7.5,3.0,0.9,0.7,2.1,21,0
206,power-forward,66,36.5,18.7,7.2,15.7,46.1,1.3,3.7,34.4,2.9,4.5,64.7,8.4,1.3,1.1,0.3,1.4,25,0
213,power-forward,65,37.0,18.3,7.0,13.0,53.6,0.0,0.1,0.0,4.4,5.6,79.0,11.3,3.4,0.6,1.7,2.2,40,0
206,power-forward,72,30.5,17.7,6.2,14.3,43.5,1.9,5.7,34.2,3.3,4.4,75.7,5.6,1.5,0.9,0.4,1.8,6,0
206,power-forward,70,37.9,17.6,6.8,14.5,46.6,0.5,1.2,38.6,3.6,4.7,76.4,7.3,2.0,0.9,0.9,1.9,13,0
198,power-forward,82,38.9,17.1,6.0,13.7,44.3,1.1,3.7,31.0,3.8,5.2,73.3,6.5,5.8,1.7,0.7,2.7,11,0
206,power-forward,80,30.9,16.8,6.2,11.6,53.6,0.0,0.0,33.3,4.3,5.3,80.6,5.9,0.8,0.7,0.8,1.7,7,0
206,power-forward,82,32.6,16.2,6.8,13.3,51.4,0.0,0.1,20.0,2.5,3.3,77.9,8.6,2.1,0.8,0.3,2.0,32,0
206,power-forward,81,35.4,15.7,6.2,12.3,50.5,0.0,0.1,0.0,3.2,5.2,61.8,8.7,4.2,1.6,2.1,2.4,27,1
203,power-forward,65,35.7,15.3,6.3,13.2,47.9,0.6,2.3,26.7,2.0,2.5,80.6,5.4,2.1,0.7,0.8,1.7,4,0
203,power-forward,82,37.1,15.1,5.9,13.0,45.3,1.3,3.8,33.3,2.0,2.7,74.0,6.0,1.6,1.3,0.9,1.6,11,0
208,power-forward,81,33.9,15.1,4.8,11.4,42.3,2.3,6.0,38.1,3.1,3.8,81.8,4.9,1.7,0.9,0.7,1.4,5,0
206,power-forward,78,29.8,14.8,6.0,13.3,45.0,0.4,1.3,27.5,2.5,3.1,80.0,6.4,1.3,1.0,0.6,1.7,11,0
211,power-forward,72,32.6,14.6,5.3,11.3,47.2,1.8,4.6,38.4,2.1,2.7,79.8,10.2,2.1,1.0,0.5,1.4,39,0
211,power-forward,69,29.9,14.3,5.8,11.2,52.1,0.0,0.1,20.0,2.7,3.2,83.7,7.3,2.7,1.0,0.8,1.5,10,0
208,power-forward,72,32.9,14.1,4.9,11.2,43.5,2.3,5.9,39.7,2.0,2.5,80.6,4.4,1.5,1.1,0.4,1.5,4,0
203,power-forward,60,28.6,14.0,4.9,10.8,45.0,0.6,1.8,33.0,3.8,4.6,81.5,11.0,2.3,0.7,0.4,2.0,36,0
203,power-forward,67,32.0,13.8,5.7,12.1,47.0,0.7,2.1,34.8,1.7,2.5,69.1,5.2,1.4,1.2,0.2,1.9,6,0
206,power-forward,76,30.2,13.1,5.4,11.3,48.0,0.0,0.0,0.0,2.3,3.1,73.8,6.1,1.4,1.1,1.1,1.7,7,0
206,power-forward,82,30.3,13.0,5.0,11.6,43.1,1.0,2.9,34.6,2.0,3.1,64.8,3.4,2.4,1.4,0.4,2.0,1,0
211,power-forward,75,31.4,12.5,4.9,10.5,47.2,0.0,0.1,10.0,2.6,3.7,71.5,8.5,1.7,0.5,1.0,1.9,24,0
201,power-forward,81,31.1,12.3,4.5,9.6,46.7,0.7,2.3,31.6,2.6,3.5,73.5,4.4,2.0,0.6,0.5,1.3,2,0
211,power-forward,78,23.7,11.9,4.7,10.6,43.9,1.3,3.6,35.1,1.4,1.7,81.5,4.7,0.7,0.6,0.7,0.9,2,0
203,power-forward,46,31.0,11.7,4.2,9.8,43.0,1.1,3.3,32.9,2.2,2.9,76.9,7.0,1.9,0.7,0.7,1.0,12,0
201,power-forward,82,27.8,11.6,4.7,8.7,53.8,0.0,0.1,11.1,2.2,3.2,69.3,6.8,1.6,0.8,1.2,1.4,12,0
206,power-forward,58,34.2,11.5,4.9,10.7,45.6,0.1,0.5,27.6,1.6,2.9,55.7,9.4,1.9,1.2,1.1,1.6,23,0
213,power-forward,81,27.0,11.2,3.9,8.7,45.1,2.1,4.8,43.9,1.2,1.5,81.0,5.3,1.4,0.8,0.9,0.9,4,0
208,power-forward,70,25.1,10.9,4.1,8.6,47.8,0.0,0.1,12.5,2.7,3.1,86.1,7.7,0.7,0.6,0.8,1.5,19,0
208,power-forward,82,31.5,10.8,4.2,9.0,46.3,0.7,2.2,31.9,1.7,2.5,69.3,9.8,3.3,0.9,0.7,1.8,25,0
,power-forward,81,23.4,10.4,4.0,9.0,44.3,1.0,3.0,33.6,1.4,2.0,71.5,6.4,1.0,0.7,0.3,0.9,11,0
206,power-forward,77,25.1,10.3,3.9,8.7,44.6,1.0,2.6,36.9,1.5,2.3,67.2,4.5,1.2,0.7,0.2,1.3,4,0
203,power-forward,37,24.8,10.1,3.8,7.2,51.9,1.5,3.6,40.9,1.2,1.4,84.3,3.8,1.2,0.6,0.7,0.7,1,0
203,power-forward,81,30.5,10.1,3.7,8.2,45.5,0.5,1.6,30.3,2.2,2.7,81.9,5.1,1.1,0.8,0.6,0.9,3,0
216,power-forward,72,26.4,10.0,4.3,9.3,46.8,0.4,1.2,29.9,1.0,1.5,68.9,6.1,2.2,0.4,1.2,1.8,9,0
203,power-forward,78,27.9,9.9,4.0,8.1,49.4,0.0,0.0,0.0,1.9,2.5,76.2,8.1,0.7,0.4,0.3,1.0,21,0
206,power-forward,76,20.5,9.6,3.5,7.2,48.2,0.0,0.1,14.3,2.7,3.6,73.7,4.1,0.7,0.3,0.2,1.1,3,0
198,power-forward,82,30.4,9.4,3.6,8.6,42.3,1.5,3.7,41.1,0.7,1.1,62.9,4.2,1.4,0.7,0.8,1.1,4,0
,power-forward,54,22.6,9.4,3.6,7.8,46.2,0.0,0.1,0.0,2.2,3.2,68.6,6.2,1.0,1.2,1.6,1.7,3,0
208,power-forward,80,27.9,9.3,3.6,7.5,48.1,0.5,1.4,31.3,1.6,2.2,71.0,6.0,0.7,1.0,0.4,1.0,7,0
211,power-forward,79,22.5,9.0,3.4,8.2,40.9,1.0,3.7,28.3,1.2,1.6,76.8,4.1,1.0,1.0,0.9,0.8,0,0
206,power-forward,82,26.9,9.0,3.8,7.7,49.4,0.0,0.0,0.0,1.4,2.1,64.6,7.5,0.9,0.6,1.3,1.4,18,0
208,power-forward,62,16.4,8.6,3.4,7.2,47.7,0.0,0.1,0.0,1.7,2.3,74.5,4.1,0.6,0.5,0.5,0.8,3,0
206,power-forward,29,17.6,8.5,2.8,7.8,36.0,0.0,0.1,0.0,2.9,3.9,74.3,4.8,1.0,0.6,0.3,0.7,3,0
208,center,82,34.6,23.1,8.6,15.4,55.7,0.0,0.1,16.7,5.9,7.7,77.1,8.9,1.0,0.6,1.0,2.6,31,0
,center,82,36.9,18.8,6.9,13.8,49.9,0.0,0.0,0.0,5.1,6.2,81.7,8.6,2.3,0.7,1.7,2.5,33,0
213,center,76,34.3,18.5,7.8,15.8,49.0,0.0,0.1,0.0,3.0,4.0,74.9,9.3,1.6,0.5,1.2,2.9,33,0
208,center,82,34.7,18.3,6.2,10.2,61.2,0.0,0.1,0.0,5.9,10.0,59.2,13.2,1.8,0.9,2.8,3.3,64,0
211,center,78,31.3,17.9,7.2,13.9,51.8,0.0,0.1,18.2,3.5,4.8,72.5,10.1,3.2,0.6,1.5,1.8,38,0
211,center,78,37.5,17.9,7.4,15.0,49.5,0.1,0.2,31.3,2.9,3.9,75.7,8.0,2.1,0.9,0.6,1.3,24,0
213,center,80,35.0,17.2,6.7,14.3,47.0,1.5,4.1,37.2,2.3,2.9,77.3,6.2,1.2,0.3,1.4,1.5,10,0
208,center,76,32.4,17.1,7.4,14.8,49.8,0.0,0.1,0.0,2.4,3.5,68.0,9.3,1.8,0.8,1.3,1.8,35,0
213,center,69,32.3,15.9,6.9,13.2,52.0,0.0,0.0,0.0,2.2,3.4,62.9,10.2,1.8,0.6,2.5,1.9,37,0
213,center,65,30.4,15.0,6.0,10.6,57.0,0.0,0.0,0.0,3.0,4.0,73.9,8.3,1.0,0.5,1.4,1.8,21,0
211,center,69,35.8,14.6,5.5,9.4,58.1,0.0,0.0,0.0,3.7,5.4,67.0,9.3,2.4,1.0,1.6,2.0,28,0
206,center,81,35.1,14.2,5.8,10.5,55.1,0.0,0.0,100.0,2.6,3.3,78.9,9.9,2.3,0.7,1.1,1.5,39,0
211,center,81,27.9,14.1,5.9,12.3,47.8,0.2,0.5,29.5,2.1,2.9,74.4,6.3,2.1,1.0,0.9,2.2,16,0
,center,82,33.6,13.8,5.1,8.7,58.7,0.0,0.0,0.0,3.6,5.1,70.4,7.6,2.5,1.4,1.0,1.5,14,0
211,center,70,28.4,13.6,5.6,10.6,52.9,0.0,0.0,0.0,2.3,3.2,72.0,6.9,1.3,0.4,1.4,1.8,14,0
211,center,73,29.4,13.5,4.9,10.6,45.8,1.1,2.9,38.5,2.7,3.3,82.0,7.1,1.6,0.5,1.1,1.7,13,0
216,center,53,23.4,12.0,4.9,8.7,56.6,0.0,0.0,0.0,2.1,4.3,49.6,6.7,1.5,0.3,1.2,2.0,7,0
213,center,7,33.1,11.7,4.3,9.7,44.1,0.0,0.0,0.0,3.1,4.1,75.9,11.0,1.1,0.6,0.6,1.6,2,0
218,center,81,25.1,11.7,4.8,9.7,49.5,0.0,0.1,50.0,2.1,2.8,75.4,5.7,2.0,0.4,1.6,1.8,10,0
,center,82,35.4,11.3,4.5,9.4,48.3,0.8,2.5,32.0,1.4,1.8,76.9,5.2,4.0,0.7,0.7,2.2,5,0
213,center,21,23.9,11.1,4.4,7.2,60.5,0.0,0.0,0.0,2.3,3.0,76.6,8.5,0.9,0.4,2.3,1.9,5,0
211,center,64,30.1,10.7,4.1,8.1,50.4,0.0,0.0,0.0,2.5,3.4,74.4,11.0,2.1,0.5,1.6,1.8,28,0
,center,82,28.9,10.4,4.2,8.0,53.0,0.0,0.0,0.0,1.9,3.3,56.2,9.0,0.7,0.7,1.5,1.4,27,0
208,center,78,27.6,10.1,4.0,6.7,60.2,0.0,0.0,0.0,2.1,3.6,58.2,7.6,1.0,0.3,1.7,2.1,14,0
213,center,77,30.6,9.1,3.6,6.4,56.2,0.0,0.0,0.0,2.0,3.2,62.0,9.3,0.6,0.3,2.1,1.3,19,0
211,center,82,23.8,8.8,3.0,7.1,43.0,0.5,1.6,28.0,2.2,2.7,82.7,4.9,1.9,0.5,0.4,1.3,7,0
,center,76,28.5,8.6,3.5,6.1,57.2,0.0,0.1,20.0,1.5,2.3,66.3,7.6,1.1,0.9,0.9,0.9,11,0
,center,81,20.9,8.5,3.6,6.4,55.4,0.0,0.0,0.0,1.4,2.0,68.1,4.9,0.5,0.4,0.5,1.1,4,0
216,center,51,19.3,8.4,3.4,5.7,58.8,0.0,0.0,0.0,1.7,2.5,70.4,4.9,0.1,0.2,1.0,0.8,4,0
,center,76,22.9,8.4,3.7,7.4,50.2,0.0,0.1,20.0,1.0,1.4,71.7,5.0,0.7,0.4,0.6,0.8,3,0
211,center,82,25.9,8.1,3.5,6.4,54.5,0.0,0.0,0.0,1.2,1.6,72.9,9.6,0.8,0.5,1.8,1.5,22,0
,center,58,17.0,7.9,3.3,5.9,55.3,0.0,0.0,0.0,1.4,2.2,64.8,5.2,0.5,0.3,0.7,0.9,4,0
201,center,82,18.2,7.8,3.4,6.0,55.6,0.0,0.0,0.0,1.1,2.0,54.7,6.4,0.8,0.6,0.5,1.4,8,0
211,center,74,31.3,7.5,3.2,6.8,47.5,0.0,0.1,28.6,1.1,1.6,63.9,11.8,2.5,1.3,2.0,1.2,17,0
221,center,64,20.9,7.4,3.0,6.8,44.3,0.2,0.4,47.8,1.2,1.6,74.3,5.4,0.8,0.2,0.8,1.0,0,0
208,center,65,17.9,7.0,2.6,5.7,44.6,1.4,3.6,39.0,0.5,0.7,72.9,3.3,1.0,0.5,0.4,0.6,1,0
,center,32,21.4,6.7,3.1,6.4,49.0,0.0,0.0,0.0,0.5,0.9,53.6,4.7,1.5,0.7,1.1,1.1,2,0
,center,51,22.8,6.5,2.1,3.7,57.4,0.0,0.0,0.0,2.3,3.1,73.2,6.3,0.3,0.3,1.1,1.8,5,0
213,center,60,16.1,6.4,2.6,5.1,50.8,0.0,0.0,0.0,1.2,1.9,63.8,4.1,0.2,0.3,1.7,0.9,6,0
213,center,73,16.8,6.1,2.3,4.2,55.8,0.0,0.0,0.0,1.5,2.2,69.0,2.8,0.7,0.3,0.5,1.3,0,0
211,center,55,23.3,6.0,2.4,3.9,62.4,0.0,0.1,33.3,1.1,1.8,60.4,7.3,0.6,0.3,1.4,1.1,7,0
211,center,63,14.1,5.8,2.3,5.4,43.2,0.4,1.2,34.6,0.7,1.1,68.7,3.3,0.7,0.2,0.2,0.6,0,0
208,center,47,13.3,5.2,2.1,4.3,49.3,0.0,0.0,0.0,1.0,1.4,67.6,3.7,0.4,0.3,0.4,0.6,0,0
,center,33,23.1,5.0,2.5,4.2,59.1,0.0,0.0,0.0,0.1,0.8,16.0,7.8,1.7,0.6,1.3,1.0,1,0
211,center,23,17.7,5.0,2.3,3.9,60.0,0.0,0.0,0.0,0.3,0.5,63.6,3.0,1.6,0.2,0.6,0.9,0,0
208,center,42,20.8,4.9,2.0,3.5,58.2,0.0,0.0,0.0,0.9,1.9,47.4,4.5,2.1,0.5,1.3,1.2,0,0
211,center,70,16.2,4.8,2.1,3.4,60.5,0.0,0.0,0.0,0.7,1.8,37.5,5.0,0.3,0.2,0.9,1.1,8,0
211,center,60,13.1,4.5,1.8,3.6,50.2,0.0,0.1,0.0,0.9,1.2,75.4,2.8,0.6,0.2,0.6,0.5,1,0
213,center,44,10.2,4.5,1.8,4.3,41.0,0.3,1.2,26.9,0.7,0.7,90.6,2.8,0.3,0.2,0.3,0.7,1,0
211,center,78,14.0,4.3,1.5,3.2,48.8,0.0,0.1,0.0,1.2,1.8,65.0,3.8,0.5,0.5,0.4,0.7,1,0
191,point-guard,82,39.0,21.8,7.9,18.6,42.6,2.1,6.4,33.0,3.9,5.2,75.0,4.7,7.6,2.3,0.5,2.8,18,3
,point-guard,80,37.6,21.1,7.9,16.1,48.8,1.2,3.1,36.9,4.2,4.9,85.1,4.0,11.6,2.7,0.1,2.5,56,1
193,point-guard,13,32.7,19.4,6.0,15.1,39.8,1.7,6.0,28.2,5.7,7.4,77.1,3.9,5.1,1.8,0.1,3.8,1,0
191,point-guard,82,37.3,18.8,6.9,13.6,50.7,1.0,2.6,39.5,4.0,5.0,80.3,3.0,10.5,1.1,0.3,3.4,52,0
185,point-guard,66,36.5,17.2,6.7,13.9,48.0,1.3,3.5,38.5,2.5,2.9,85.6,3.5,6.3,1.2,0.2,2.8,6,0
191,point-guard,82,36.8,17.0,6.9,14.1,49.2,0.0,0.4,8.8,3.1,4.1,77.2,4.0,6.9,1.3,0.1,2.5,14,0
191,point-guard,78,32.3,17.0,5.0,11.2,44.8,1.8,4.4,40.1,5.1,5.6,91.8,2.7,6.8,1.3,0.2,2.1,13,0
191,point-guard,81,34.3,16.9,6.0,11.9,50.4,2.2,4.7,47.0,2.7,3.0,90.6,3.5,11.1,0.7,0.1,3.6,48,0
185,point-guard,48,32.8,13.9,5.2,12.6,41.1,1.9,5.2,37.5,1.6,2.1,78.0,3.3,6.0,1.1,0.1,2.5,5,0
188,point-guard,24,33.5,13.9,4.6,11.0,41.9,1.2,3.1,37.8,3.5,4.8,71.6,2.5,4.7,0.9,0.1,2.0,0,0
188,point-guard,74,34.1,13.1,4.9,12.5,39.4,1.9,5.5,35.1,1.3,1.9,71.5,3.5,5.3,1.3,0.2,2.2,4,0
191,point-guard,65,32.0,12.8,5.0,10.9,46.3,0.8,2.1,38.7,1.9,2.3,85.0,3.3,4.3,0.9,0.2,2.3,3,0
175,point-guard,72,26.2,12.7,4.6,10.9,42.3,1.3,4.1,33.2,2.1,2.7,78.6,3.1,2.9,0.8,0.0,1.4,0,0
183,point-guard,51,23.5,12.1,4.8,10.3,46.9,0.3,1.0,29.4,2.2,2.5,88.0,2.0,6.1,1.1,0.0,2.0,2,0
191,point-guard,39,33.2,11.9,4.5,11.9,38.0,1.0,3.6,28.4,1.8,2.6,72.0,3.6,8.4,1.7,0.3,3.3,11,0
185,point-guard,82,27.4,11.7,4.1,9.5,43.6,1.4,3.4,40.6,2.0,2.3,88.3,2.1,2.9,1.0,0.0,1.1,0,0
191,point-guard,55,23.2,11.2,4.2,9.7,43.8,0.4,1.4,30.3,2.3,2.6,88.2,2.5,3.9,0.7,0.1,1.8,0,0
191,point-guard,82,25.8,10.9,3.8,9.3,40.2,1.9,5.3,36.1,1.5,1.8,84.9,2.6,2.2,0.6,0.0,1.6,1,0
193,point-guard,80,36.3,10.8,3.8,9.9,38.5,1.5,3.9,38.1,1.7,2.1,81.8,7.5,10.1,1.7,0.3,3.3,35,13
,point-guard,78,29.1,10.7,4.3,9.6,45.4,0.6,1.7,37.1,1.4,1.9,76.6,2.9,6.8,0.9,0.1,2.2,7,1
185,point-guard,77,29.9,10.6,4.6,9.3,49.2,0.1,0.2,26.3,1.4,2.3,61.1,4.2,5.1,1.7,0.2,1.9,4,0
183,point-guard,82,25.5,9.6,3.1,7.2,43.2,0.4,1.7,25.7,3.0,4.2,69.8,3.0,3.6,1.1,0.3,1.5,1,0
183,point-guard,53,26.1,9.4,3.6,8.3,42.8,0.6,1.7,33.0,1.7,2.3,73.2,2.6,4.2,0.8,0.0,1.7,2,0
183,point-guard,60,32.2,9.3,3.7,9.3,40.1,0.5,1.9,28.1,1.3,1.8,74.3,2.3,5.9,1.0,0.2,1.9,2,0
188,point-guard,82,20.6,9.1,3.5,7.7,46.1,1.4,3.7,37.1,0.6,1.0,67.9,2.2,2.7,0.9,0.1,1.3,0,0
185,point-guard,67,28.1,8.8,3.1,8.2,38.4,1.4,4.1,35.3,1.0,1.2,86.3,1.9,4.6,1.2,0.1,1.4,2,0
191,point-guard,81,29.9,8.5,3.2,7.9,40.8,1.5,3.7,40.6,0.6,0.8,76.6,2.4,5.1,0.7,0.0,1.4,3,0
193,point-guard,71,30.4,8.4,2.9,6.3,45.9,0.2,1.0,23.0,2.4,3.1,77.6,2.9,4.8,1.0,0.0,1.3,3,0
,point-guard,75,29.2,8.3,3.0,7.0,43.0,0.6,1.7,36.2,1.6,2.2,74.2,3.0,4.1,1.3,0.4,1.7,3,0
191,point-guard,72,18.5,8.1,2.8,5.9,46.8,0.3,0.9,33.8,2.3,2.7,84.5,1.4,1.8,0.5,0.1,0.8,0,0
,point-guard,80,18.7,8.1,3.2,8.2,39.0,0.8,2.3,34.9,0.9,1.0,87.7,1.6,2.4,0.6,0.1,1.2,0,0
185,point-guard,70,28.0,7.8,3.1,6.8,45.8,0.6,1.8,34.9,0.9,1.2,75.3,2.9,5.5,1.5,0.4,1.8,4,0
188,point-guard,60,22.3,7.8,2.6,6.2,42.4,1.1,2.7,40.3,1.4,1.6,86.7,2.0,3.0,0.8,0.1,0.9,0,0
185,point-guard,72,19.3,7.7,2.8,7.0,40.3,1.1,3.1,35.8,0.9,1.1,79.0,2.5,1.9,0.6,0.1,0.8,0,0
196,point-guard,57,19.0,7.6,2.7,6.7,40.1,0.1,0.3,18.8,2.2,2.7,81.4,2.3,2.8,0.9,0.1,1.4,0,0
191,point-guard,73,18.9,7.6,2.8,6.5,43.2,1.1,3.1,35.1,0.9,1.1,81.5,1.8,1.9,0.6,0.1,1.0,0,0
188,point-guard,62,20.5,6.9,2.5,5.6,45.1,0.5,1.4,34.5,1.4,1.6,85.3,1.8,3.5,0.4,0.0,1.2,0,0
185,point-guard,66,20.5,6.9,2.4,6.5,37.0,1.1,3.5,31.8,1.0,1.1,90.1,1.7,3.8,0.5,0.1,0.8,1,0
188,point-guard,36,15.8,6.6,2.4,5.3,45.0,1.1,2.8,39.2,0.8,1.0,77.1,1.3,1.7,0.4,0.4,1.0,0,0
191,point-guard,67,19.9,6.5,2.3,5.4,41.6,1.7,4.1,41.7,0.3,0.4,71.4,1.1,1.9,0.3,0.0,0.5,0,0
,point-guard,61,20.0,6.4,2.4,6.0,39.9,0.3,1.2,29.6,1.3,1.5,85.7,1.5,4.0,0.6,0.2,1.3,1,0
,point-guard,53,16.1,5.9,2.1,5.5,37.9,1.0,2.7,38.0,0.7,0.9,78.7,1.9,2.6,0.5,0.1,1.4,0,0
193,point-guard,28,21.1,5.9,2.3,6.6,34.8,0.6,2.8,23.1,0.7,1.0,67.9,1.8,3.0,0.9,0.2,1.6,0,0
185,point-guard,66,22.6,5.8,2.0,5.2,38.7,0.8,2.3,34.8,1.0,1.2,81.3,1.8,4.0,0.7,0.0,1.1,1,0
183,point-guard,50,14.7,5.8,2.3,5.1,44.7,0.8,1.7,45.3,0.5,0.6,78.1,1.1,1.5,0.2,0.0,0.5,0,0
191,point-guard,69,22.2,5.6,2.2,5.1,43.7,0.6,1.3,45.2,0.5,0.6,81.4,2.0,3.8,0.8,0.1,1.2,4,0
191,point-guard,75,19.2,5.6,2.0,5.0,39.4,0.5,1.4,32.7,1.1,1.6,72.7,1.6,2.1,0.6,0.1,1.0,0,0
196,point-guard,50,13.6,5.6,2.0,4.7,42.1,0.2,0.7,27.0,1.4,2.1,69.2,2.2,1.0,0.4,0.0,1.1,0,0
191,point-guard,10,19.9,5.5,1.9,5.7,33.3,0.4,1.7,23.5,1.3,2.3,56.5,2.3,3.0,0.9,0.5,1.4,0,0
193,point-guard,21,11.4,5.4,2.1,6.0,34.9,0.4,1.4,30.0,0.8,1.4,58.6,1.0,0.8,0.5,0.1,1.1,0,0
183,shooting-guard,82,41.8,26.4,8.7,19.0,45.8,1.2,3.4,34.5,7.9,9.7,80.9,3.0,7.1,2.0,0.1,3.0,15,0
193,shooting-guard,51,38.3,24.6,8.6,18.4,46.9,0.4,1.5,28.6,6.9,9.2,75.8,4.2,6.9,1.7,0.7,4.4,9,0
201,shooting-guard,61,36.3,23.7,6.8,15.0,45.6,1.8,4.4,40.2,8.2,9.5,86.9,4.5,2.1,1.0,0.1,2.1,2,0
198,shooting-guard,72,37.5,22.7,7.6,17.3,44.2,1.8,5.0,36.2,5.6,6.8,82.0,4.3,3.4,0.9,0.2,2.5,2,0
,shooting-guard,82,38.4,21.8,7.9,17.9,44.1,3.0,7.3,40.6,3.0,4.0,75.2,5.4,3.1,1.4,0.7,2.0,5,0
201,shooting-guard,82,40.8,21.7,7.9,18.3,43.2,2.1,5.4,38.1,3.9,4.6,83.4,4.5,5.8,1.0,0.2,2.7,9,0
203,shooting-guard,66,37.0,21.6,8.3,19.8,41.9,1.3,4.5,29.2,3.7,5.4,68.4,5.1,5.9,1.0,0.5,2.4,5,1
,shooting-guard,76,38.9,21.3,7.7,16.9,45.6,1.3,3.6,35.9,4.6,5.6,81.6,6.0,5.1,1.2,0.4,2.4,9,0
196,shooting-guard,80,39.9,20.6,7.1,17.4,41.0,2.2,6.2,35.6,4.1,4.8,86.4,2.6,5.0,1.0,0.2,2.4,0,0
191,shooting-guard,81,37.9,20.2,8.0,15.1,53.1,0.1,0.6,23.1,4.0,5.1,76.7,5.0,3.9,1.5,0.3,2.1,5,0
,shooting-guard,74,31.0,19.5,6.1,13.3,46.0,2.1,5.3,40.1,5.1,6.0,86.0,4.8,4.5,1.5,0.4,2.7,5,0
198,shooting-guard,74,37.7,19.1,7.2,15.8,45.4,1.0,2.9,34.0,3.8,5.0,75.3,4.7,5.8,1.1,0.2,1.8,10,1
191,shooting-guard,82,36.0,19.1,6.5,13.6,47.6,2.0,4.7,42.4,4.1,4.9,83.4,5.2,3.5,1.0,0.4,2.3,5,0
188,shooting-guard,69,33.5,18.8,7.5,15.1,49.4,0.2,1.0,25.8,3.6,5.0,71.5,3.2,6.0,0.8,0.1,2.4,3,0
191,shooting-guard,72,31.8,18.6,6.4,14.8,43.4,2.0,4.8,41.0,3.7,4.1,90.8,3.1,3.0,0.8,0.1,2.1,0,0
